Wall time,Step,Value
1744861159.949128,3839360,593.43505859375
1744861169.963265,3843200,611.4468994140625
1744861179.2533264,3847040,542.5758056640625
1744861242.796829,3870080,383.4605407714844
1744861255.1349518,3875200,473.11328125
1744861295.2225072,3891200,626.2125244140625
1744861296.6320999,3891840,635.31396484375
1744861342.75614,3912320,913.0291137695312
1744861345.5228074,3913600,885.5010986328125
1744861375.6738284,3926400,982.8734130859375
1744861382.480798,3929600,1036.1494140625
1744861386.6495214,3930880,1125.17529296875
1744861389.6383712,3932160,1157.634765625
1744861428.2266128,3948800,1285.658935546875
1744861484.9233193,3972480,1135.37451171875
1744861494.2676883,3976320,1005.2830810546875
1744861517.4311802,3985280,1026.6875
1744861546.138928,3996800,865.44921875
1744861596.8949006,4019840,1128.2593994140625
1744861601.092932,4021120,1118.6949462890625
1744861610.4975529,4025600,1148.646728515625
1744861622.3986993,4030720,1173.6419677734375
1744861623.775518,4031360,1150.6041259765625
1744861627.6039329,4033280,1140.4930419921875
1744861668.2641706,4051200,1027.396728515625
1744861673.5993133,4053760,942.64892578125
1744861676.297617,4055040,886.2654418945312
1744861695.4503112,4063360,803.0835571289062
1744861712.5413713,4070400,839.271240234375
1744861714.1591678,4071040,800.7457885742188
1744861721.7796004,4074240,767.768798828125
1744861729.1458938,4077440,714.875732421875
1744861784.2291024,4101120,902.1015625
1744861810.6361241,4112640,837.0355834960938
1744861840.9315627,4124800,594.9827270507812
1744861865.661089,4135040,787.57080078125
1744861887.287601,4144000,994.7549438476562
1744861914.9239514,4155520,860.5311279296875
1744861919.2937567,4157440,843.5496826171875
1744861973.06326,4179200,1022.0526733398438
1744861978.9434884,4181120,955.9927368164062
1744861993.320809,4186880,927.8150634765625
1744862004.206436,4190720,1122.0931396484375
1744862011.6945822,4193920,1090.204833984375
1744862033.5874557,4202240,1158.57568359375
1744862041.8188045,4205440,1127.9971923828125
1744862066.974055,4215680,1201.3948974609375
1744862074.2453928,4218880,1201.539306640625
1744862083.079581,4222080,1162.5849609375
1744862088.7117658,4224640,1124.566650390625
1744862113.5443819,4234880,1147.835205078125
1744862165.4011343,4256640,1047.6463623046875
1744862202.4132588,4272000,907.86572265625
1744862265.9547083,4298880,960.8391723632812
1744862274.3694732,4302080,990.241943359375
1744862289.2193382,4308480,1072.9404296875
1744862296.4926605,4311040,1071.7593994140625
1744862320.54752,4321280,1133.7669677734375
1744862336.5571346,4328320,1092.3387451171875
1744862374.8320765,4343680,954.2431030273438
1744862400.6376712,4354560,1030.5418701171875
1744862429.9590542,4366720,997.7183227539062
1744862455.0698192,4376960,931.0613403320312
1744862463.7045727,4380160,825.455322265625
1744862466.6964638,4381440,824.3405151367188
1744862475.3067234,4385280,822.1154174804688
1744862489.7709496,4391040,880.1669921875
1744862514.327927,4401280,907.853271484375
1744862574.4520636,4426240,639.1519165039062
1744862577.4393144,4427520,618.4850463867188
1744862581.9958866,4429440,620.0057373046875
1744862600.4302971,4436480,538.6106567382812
1744862612.3222728,4440960,539.7060546875
1744862675.074925,4465280,644.7301635742188
1744862700.0697265,4475520,821.5556030273438
1744862707.1936588,4478720,899.3055419921875
1744862711.170949,4480000,976.2362670898438
1744862740.4320982,4492800,1219.6229248046875
1744862755.4413836,4499840,946.4815063476562
1744862777.5055716,4509440,942.0298461914062
1744862793.5301123,4515840,1040.8424072265625
1744862844.7944796,4536960,920.4940795898438
1744862891.185101,4556160,1072.2869873046875
1744862895.5819037,4558080,1152.87060546875
1744862905.9730048,4561920,1037.2969970703125
1744862967.014679,4586240,859.8032836914062
1744862988.6043553,4594560,813.3970947265625
1744862990.209364,4595200,819.367431640625
1744862993.4548666,4596480,814.0625
1744863004.4768944,4600320,845.2161254882812
1744863009.096885,4602240,809.1444702148438
1744863039.441407,4613760,758.3634033203125
1744863069.0701525,4625280,760.2279052734375
1744863108.725182,4640640,998.0541381835938
1744863114.4387548,4643200,960.6280517578125
1744863134.099398,4650880,849.1641235351562
1744863148.730287,4656640,894.1849365234375
1744863206.0690565,4678400,772.3333129882812
1744863250.9329896,4695040,830.2850341796875
1744863257.576287,4697600,729.4213256835938
1744863260.8088093,4698880,701.3301391601562
1744863281.7973273,4707200,697.7562255859375
1744863291.0603344,4710400,768.6529541015625
1744863304.4014275,4716160,720.2291870117188
1744863333.2260659,4727680,774.4332275390625
1744863395.334461,4752640,817.4552001953125
1744863413.0507956,4759680,705.01123046875
1744863416.1870346,4760320,686.873291015625
1744863462.4278262,4778240,743.6661376953125
1744863470.2258582,4780800,730.9169921875
1744863473.4838367,4782080,694.115234375
1744863491.4949048,4789760,750.1012573242188
1744863529.3950167,4805120,1141.3323974609375
1744863548.4041185,4812800,977.8705444335938
1744863560.3077796,4817920,905.9285278320312
1744863571.0216234,4821760,790.5264892578125
1744863588.1252377,4828800,616.8994140625
1744863602.5320804,4833920,641.3217163085938
1744863605.689496,4835200,637.345947265625
1744863614.928852,4839040,699.5254516601562
1744863669.9521918,4860800,1184.5076904296875
1744863683.3390079,4866560,1110.26318359375
1744863686.0572684,4867840,1087.9608154296875
1744863690.1965318,4869760,1094.369140625
1744863738.6065245,4889600,1043.4090576171875
1744863741.3535042,4890240,1070.8331298828125
1744863748.65744,4893440,1068.5428466796875
1744863773.4333599,4903680,1258.447998046875
1744863774.8618696,4904320,1218.8834228515625
1744863871.5226805,4942720,968.49951171875
1744863880.993649,4946560,961.678466796875
1744863885.2913368,4948480,993.114990234375
1744863925.3322198,4965120,1069.2998046875
1744863932.2999942,4968320,1159.818359375
1744863979.7940588,4989440,1342.1239013671875
1744863982.6054065,4990080,1354.5130615234375
1744864021.9724581,5006720,1387.9295654296875
1744864049.9629989,5017600,1037.5684814453125
1744864057.90211,5020160,1098.124267578125
1744864069.816613,5025280,1091.035400390625
1744864076.9853508,5028480,1183.781982421875
1744864078.4112003,5029120,1257.4713134765625
1744864088.6504936,5032960,1234.0159912109375
1744864121.521742,5045760,996.9686279296875
1744864142.0972838,5054080,983.3412475585938
1744864150.884202,5057920,1045.2674560546875
1744864189.8908195,5073920,967.7337646484375
1744864193.762272,5075840,1004.64404296875
1744864280.6098547,5112320,925.594482421875
1744864350.2002215,5140480,1024.530029296875
1744864353.3987665,5141760,982.140625
1744864375.0599751,5150720,1139.7266845703125
1744864387.4181232,5155840,1092.3995361328125
1744864425.0401242,5170560,876.7645263671875
1744864426.5320737,5171200,903.9619750976562
1744864452.8066201,5182720,941.1275634765625
1744864490.2973266,5199360,933.3059692382812
1744864525.9391813,5213440,718.8428955078125
1744864558.2181811,5225600,672.3226928710938
1744864559.8800383,5226240,655.6787719726562
1744864609.5340612,5244160,742.2555541992188
1744864622.7093747,5249280,747.1107177734375
1744864624.356979,5249920,703.63134765625
1744864651.1282449,5259520,754.6668701171875
1744864675.4405544,5267840,913.8657836914062
1744864677.183129,5268480,952.53076171875
1744864722.7897856,5284480,830.2312622070312
1744864760.637525,5298560,1114.500244140625
1744864772.3625054,5302400,1145.79052734375
1744864777.6183245,5304320,1106.4013671875
1744864786.259055,5307520,1023.0888671875
1744864796.1776674,5310720,1087.1009521484375
1744864804.6282642,5313920,1105.8231201171875
1744864885.6851647,5344640,1221.8671875
1744864890.6356306,5346560,1252.2330322265625
1744864910.6950288,5353600,1120.4927978515625
1744864935.9602246,5362560,1076.64013671875
1744864970.5712667,5375360,1300.1602783203125
1744864996.0211768,5384320,1260.0179443359375
1744865004.5501773,5387520,1078.13525390625
1744865078.8723266,5413760,1065.78564453125
1744865085.207864,5416320,1105.9239501953125
1744865136.5616527,5435520,957.1607055664062
1744865158.8990393,5443840,911.6814575195312
1744865188.1800401,5454720,1026.791015625
1744865203.5890887,5460480,985.2864379882812
1744865235.648977,5472000,1077.48583984375
1744865245.7210083,5475840,1035.8912353515625
1744865262.7493618,5481600,768.110595703125
1744865340.2460241,5509120,848.290283203125
1744865362.2120335,5516800,748.4445190429688
1744865365.642458,5518080,790.5197143554688
1744865379.5133824,5522560,874.7093505859375
1744865432.0368161,5543040,1083.1435546875
1744865437.8309345,5545600,1100.3524169921875
1744865488.5849392,5565440,1174.7525634765625
1744865497.6416337,5569280,1145.9949951171875
1744865530.8937204,5580800,1192.233154296875
1744865541.1847012,5584640,1172.0810546875
1744865591.155995,5602560,1186.712158203125
1744865594.4252791,5603840,1282.0821533203125
1744865630.8911014,5617920,1218.12744140625
1744865634.0128949,5619200,1202.0018310546875
1744865651.3418005,5625600,1192.627685546875
1744865670.421778,5632640,1201.6182861328125
1744865700.5646048,5646080,1439.689453125
1744865704.7163937,5648000,1434.61376953125
1744865720.1317396,5654400,1379.302978515625
1744865767.6042433,5674880,988.5079956054688
1744865774.737062,5678080,1100.9576416015625
1744865787.9162061,5682560,1102.168701171875
1744865805.4369223,5689600,1094.7327880859375
1744865816.78797,5693440,926.5521240234375
1744865857.261041,5708160,1050.7650146484375
1744865866.2245023,5710720,1094.4144287109375
1744865898.1905499,5722880,1077.63818359375
1744865941.6636994,5739520,978.2066650390625
1744865949.8856404,5742080,864.2359619140625
1744865962.7228668,5747840,845.7374267578125
1744865973.2585797,5751680,831.0438232421875
1744865980.9338877,5754880,865.289306640625
1744866006.3410978,5765120,929.4241333007812
1744866050.6354942,5782400,1096.528564453125
1744866075.7197165,5792640,1130.3115234375
1744866088.688196,5798400,1082.0062255859375
1744866101.1783319,5802880,1286.3553466796875
1744866108.5763056,5806080,1386.0325927734375
1744866183.05972,5836160,1057.790283203125
1744866189.0427835,5838720,1100.627685546875
1744866240.7950778,5858560,985.5442504882812
1744866260.4647658,5866240,1075.1915283203125
1744866301.7705443,5882880,1231.4378662109375
1744866306.2014203,5884800,1217.5718994140625
1744866316.5923588,5889280,1218.7550048828125
1744866323.0317845,5891200,1137.8470458984375
1744866330.3687425,5894400,1020.5680541992188
1744866336.3530552,5896960,1030.9727783203125
1744866352.5585454,5902720,1080.78173828125
1744866354.016277,5903360,1037.3145751953125
1744866360.501142,5905920,1026.990966796875
1744866375.216351,5911040,1052.19482421875
1744866405.0703084,5922560,872.1141357421875
1744866467.1307096,5947520,1105.8115234375
1744866487.1787953,5955200,1035.162353515625
1744866490.2654233,5956480,949.5487670898438
1744866502.3733768,5960960,912.0773315429688
1744866518.4715185,5967360,808.862548828125
1744866520.13894,5968000,778.1698608398438
1744866528.524057,5970560,694.5918579101562
1744866538.2609677,5974400,726.4484252929688
1744866542.767789,5976320,752.4077758789062
1744866558.6200585,5982080,774.6069946289062
1744866569.1631305,5986560,774.0859375
1744866581.473331,5991040,772.7310180664062
1744866589.4533515,5994880,729.2266845703125
1744866590.8454769,5995520,742.9293823242188
1744866599.8131585,5999360,813.5694580078125
1744866608.741739,6002560,754.0115966796875
1744866622.4793718,6008960,867.3406982421875
1744866639.8515344,6015360,922.5564575195312
1744866675.9415674,6028800,742.2662353515625
1744866719.0353131,6043520,626.6655883789062
1744866722.5880773,6044800,651.6956787109375
1744866747.2731962,6053120,772.2972412109375
1744866772.7146053,6062080,800.3261108398438
1744866776.030192,6063360,748.3972778320312
1744866803.896204,6073600,811.5996704101562
1744866805.3243284,6074240,809.2650146484375
1744866806.7469435,6074880,828.6826782226562
1744866856.257243,6094080,735.8389892578125
1744866884.9198298,6105600,968.5172729492188
1744866900.4584467,6111360,963.9241943359375
1744866914.7124038,6117120,990.6991577148438
1744866934.2624512,6123520,902.71142578125
1744866942.5779657,6126720,894.4138793945312
1744866984.1342976,6140800,1158.377685546875
1744866996.787658,6145920,982.9442138671875
1744867006.6880398,6149760,942.349609375
1744867029.3278627,6158080,828.5763549804688
1744867086.9264395,6179200,795.9380493164062
1744867112.4172146,6188800,946.3568725585938
1744867119.1584718,6190720,988.1378784179688
1744867121.0911837,6191360,999.1304321289062
1744867126.2536948,6193280,934.9210815429688
1744867141.4729822,6199040,971.0783081054688
1744867151.166863,6201600,649.2240600585938
1744867158.2855318,6204160,673.4926147460938
1744867181.2477882,6211840,632.114013671875
1744867183.1136763,6212480,644.0944213867188
1744867194.2503872,6216960,673.7786254882812
1744867237.4049487,6232320,687.72607421875
1744867240.4555624,6233600,728.9319458007812
1744867266.3264012,6243200,739.435791015625
1744867267.9269037,6243840,734.1869506835938
1744867298.9442816,6255360,576.7546997070312
1744867328.6354134,6265600,529.462646484375
1744867347.9694896,6272000,603.5214233398438
1744867374.0477278,6281600,668.3819580078125
1744867390.7736661,6288640,783.288818359375
1744867412.3951216,6296960,900.2904663085938
1744867433.3813224,6305280,1074.2734375
1744867461.7918782,6316160,1013.7654418945312
1744867474.9161637,6320640,983.3499755859375
1744867510.1860404,6333440,875.9539794921875
1744867529.0214307,6339840,724.0780639648438
1744867553.9515955,6347520,749.5352783203125
1744867555.7442205,6348160,755.4028930664062
1744867617.9403389,6368000,1072.91357421875
1744867619.738601,6368640,1085.6009521484375
1744867621.5879252,6369280,1063.8563232421875
1744867641.9913435,6375680,1104.155517578125
1744867667.865129,6384000,927.4078369140625
1744867677.552516,6387840,755.0919799804688
1744867691.5027297,6392960,790.4710083007812
1744867700.5753868,6396800,903.111328125
1744867837.8744917,6441600,1004.2565307617188
1744867885.7327933,6458880,1013.1835327148438
1744867942.9941177,6478720,892.26025390625
1744867953.31674,6481920,948.0487060546875
1744867972.3417559,6489600,956.403564453125
1744868059.6252458,6522240,1235.599609375
1744868062.7052705,6523520,1243.6002197265625
1744868091.2334883,6534400,1143.1005859375
1744868104.1453679,6538880,1068.9520263671875
1744868125.7999926,6545280,796.4829711914062
1744868206.455757,6573440,1144.151123046875
1744868215.6970978,6577280,1076.62353515625
1744868226.263325,6580480,884.5126342773438
1744868253.9310727,6590720,983.3477172851562
1744868319.9735312,6616320,1051.8709716796875
1744868330.8995862,6620160,1104.3978271484375
1744868335.4795396,6622080,1101.3970947265625
1744868336.8018672,6622720,1073.389892578125
1744868415.9680362,6654080,939.4906005859375
