t_s,q1_sim,q1_ref,q2_sim,q2_ref,dq1_sim,dq1_ref,dq2_sim,dq2_ref,tau1,tau2
12.5679999999985,1.24760899356102,1.24999512566934,1.25335871706673,1.25000348166476,0.00583310703738271,4.87433066037338e-06,0.00368941616435703,-3.48166475740956e-06,0.227073772370687,-5.24373577621894
12.5689999999985,1.24761482666806,1.24999513054123,1.25336240648289,1.25000347818483,0.00583962131783203,4.86945876606616e-06,0.00358159510475318,-3.4781848329044e-06,0.409885713807134,-5.05716531318314
12.5699999999985,1.24762066628938,1.24999513540826,1.253365988078,1.25000347470839,0.00584457414127717,4.8645917412181e-06,0.00351100273992436,-3.47470838658436e-06,0.704394465920922,-4.760341547032
12.5709999999985,1.24762651086352,1.24999514027042,1.25336949908074,1.25000347123541,0.00584758833491285,4.85972958096219e-06,0.00349907036206023,-3.471235414973e-06,0.997980901328064,-4.46670491755916
12.5719999999985,1.24763235845185,1.24999514512772,1.2533729981511,1.25000346776591,0.00584902345472494,4.85487228043627e-06,0.00354481728955538,-3.46776591459734e-06,1.17837825006923,-4.2884783753617
12.5729999999985,1.24763820747531,1.24999514998017,1.25337654296839,1.25000346429988,0.00584983843208551,4.85001983478304e-06,0.00362522548881959,-3.46429988198788e-06,1.17655419093216,-4.29380202927296
12.5739999999985,1.24764405731374,1.24999515482776,1.25338016819388,1.25000346083731,0.00585122528235614,4.84517223915004e-06,0.00370403171214585,-3.4608373136786e-06,0.993078852652965,-4.48070594092236
12.5749999999985,1.24764990853902,1.24999515967051,1.25338387222559,1.25000345737821,0.00585415378719746,4.84032948868968e-06,0.00374557885288874,-3.45737820620692e-06,0.697907044728181,-4.77786257419097
12.5759999999985,1.24765576269281,1.24999516450842,1.25338761780444,1.25000345392256,0.00585900106914023,4.83549157855922e-06,0.00372843576828384,-3.45392255611373e-06,0.403657898091857,-5.07183148938281
12.5769999999985,1.24766162169388,1.2499951693415,1.25339134624021,1.25000345047036,0.00586540755041858,4.83065850392074e-06,0.00365358325845425,-3.45047035994339e-06,0.22259818460837,-5.25038973480763
12.5779999999985,1.24766748710143,1.24999517416974,1.25339499982347,1.25000344702161,0.00587241431153213,4.82583025994117e-06,0.00354403943961713,-3.44702161424369e-06,0.223760225449281,-5.24539719916037
12.5789999999985,1.24767335951574,1.24999517899316,1.25339854386291,1.25000344357632,0.00587882937468529,4.82100684179225e-06,0.00343606761535966,-3.4435763155659e-06,0.406573890284343,-5.058823817356
12.5799999999985,1.24767923834512,1.24999518381176,1.25340197993052,1.25000344013446,0.00588368299718835,4.81618824465058e-06,0.00336532494780466,-3.4401344604647e-06,0.701084367915274,-4.76199712203772
12.5809999999985,1.24768512202811,1.24999518862554,1.25340534525547,1.25000343669605,0.00588659806846216,4.81137446369756e-06,0.00335324266510656,-3.43669604549826e-06,0.994672527254263,-4.4683575505775
12.5819999999985,1.24769100862618,1.24999519343451,1.25340869849814,1.25000343326107,0.00588793413759206,4.8065654941194e-06,0.00339884009657458,-3.43326106722814e-06,1.17507159868333,-4.29012805395182
12.5829999999985,1.24769689656032,1.24999519823867,1.25341209733823,1.25000342982952,0.00588865006320121,4.80176133110714e-06,0.0034790992899646,-3.42982952221938e-06,1.17324926516378,-4.29544874407971
12.5839999999985,1.24770278521038,1.24999520303803,1.25341557643752,1.25000342640141,0.00588993775037399,4.79696196985661e-06,0.00355775711803888,-3.42640140704043e-06,0.989775661869354,-4.48234968711719
12.5849999999985,1.24770867514813,1.24999520783259,1.25341913419464,1.25000342297672,0.00589276687533852,4.79216740556844e-06,0.00359915658781384,-3.42297671826317e-06,0.694605604526412,-4.77950335119566
12.5859999999985,1.24771456791501,1.24999521262237,1.25342273335123,1.25000341955545,0.00589751450022512,4.78737763344809e-06,0.00358186662040707,-3.41955545246292e-06,0.400358227653392,-5.07346929904424
12.5869999999985,1.24772046542951,1.24999521740735,1.25342631521785,1.25000341613761,0.00590382105461924,4.78259264870576e-06,0.00350686800635658,-3.4161376062184e-06,0.219300302805143,-5.25202457856586
12.5879999999985,1.24772636925056,1.24999522218755,1.25342982208586,1.25000341272318,0.00591072769086841,4.77781244655648e-06,0.00339717878331692,-3.41272317611177e-06,0.220464146989651,-5.24702907551793
12.5889999999985,1.24773227997825,1.24999522696298,1.25343321926464,1.25000340931216,0.00591704253974763,4.77303702222005e-06,0.00328906213801511,-3.40931215872861e-06,0.403279623565087,-5.06045272038729
12.5899999999985,1.24773819702079,1.24999523173363,1.25343650832678,1.25000340590455,0.00592179596233762,4.76826637092103e-06,0.00321817512243952,-3.40590455065788e-06,0.697791915247668,-4.76362304164478
12.5909999999985,1.24774411881676,1.24999523649951,1.2534397265019,1.25000340250035,0.00592461090767956,4.76350048788879e-06,0.00320594890341479,-3.40250034849199e-06,0.991381887381594,-4.46998047436171
12.5919999999985,1.24775004342766,1.24999524126063,1.2534429324508,1.25000339909955,0.00592584691811259,4.75873936835743e-06,0.00325140282087067,-3.39909954882673e-06,1.17178277067623,-4.29174796989749
12.5929999999985,1.24775596927458,1.24999524601699,1.25344618385362,1.25000339570215,0.00592646278237407,4.75398300756583e-06,0.00333151900071269,-3.39570214826131e-06,1.16996225212508,-4.29706564310525
12.5939999999985,1.24776189573736,1.2499952507686,1.25344951537262,1.25000339230814,0.00592765029975288,4.74923140075764e-06,0.00341003443129075,-3.39230814339832e-06,0.986490473082299,-4.48396356449026
12.5949999999985,1.24776782338766,1.24999525551546,1.25345292540706,1.25000338891753,0.00593037904543827,4.74448454318125e-06,0.00345129222856173,-3.38891753084375e-06,0.69132225519771,-4.78111420630602
12.5959999999985,1.24777375376671,1.24999526025757,1.25345637669928,1.25000338553031,0.00593502602378586,4.73974243008979e-06,0.00343386137475441,-3.38553030720699e-06,0.397076736475931,-5.07507713353252
12.5969999999985,1.24777968879273,1.24999526499494,1.25345981056066,1.25000338214647,0.00594123167158155,4.73500505674116e-06,0.00335872265107826,-3.38214646910083e-06,0.216020688117135,-5.25362939374401
12.5979999999985,1.24778563002441,1.24999526972758,1.25346316928331,1.25000337876601,0.00594803721015151,4.73027241839798e-06,0.00324889401977889,-3.37876601314141e-06,0.217186423174935,-5.24863086982268
12.5989999999985,1.24779157806162,1.24999527445549,1.25346641817733,1.25000337538894,0.00595425087434199,4.72554451032761e-06,0.0031406385555912,-3.37538893594829e-06,0.400003798943682,-5.06205148802763
12.5999999999985,1.24779753231249,1.24999527917867,1.25346955881589,1.25000337201523,0.0059589031245956,4.72082132780215e-06,0.00306961320506931,-3.37201523414439e-06,0.69451799228735,-4.76521877287028
12.6009999999985,1.24780349121561,1.24999528389713,1.25347262842909,1.2500033686449,0.00596161696694442,4.7161028660984e-06,0.00305724907642968,-3.368644904356e-06,0.988109865175737,-4.47157315717952
12.6019999999985,1.24780945283258,1.24999528861088,1.25347568567817,1.25000336527794,0.00596275193713836,4.71138912049792e-06,0.00310256551992824,-3.3652779432128e-06,1.16851264861574,-4.29333759271285
12.6029999999985,1.24781541558452,1.24999529331991,1.25347878824369,1.25000336191435,0.00596326675692079,4.70668008628695e-06,0.00318254473639336,-3.36191434734782e-06,1.16669403347098,-4.29865219714035
12.6039999999985,1.24782137885128,1.24999529802424,1.25348197078842,1.25000335855411,0.00596435312431322,4.70197575875646e-06,0.00326092382482535,-3.35855411339747e-06,0.983224167012784,-4.48554704511943
12.6049999999985,1.2478273432044,1.24999530272387,1.25348523171225,1.25000335519724,0.00596698051790087,4.69727613320212e-06,0.00330204600535426,-3.35519723800151e-06,0.688057876560175,-4.78269461284448
12.6059999999985,1.24783331018492,1.2499953074188,1.25348853375825,1.25000335184372,0.00597152588691353,4.6925812049243e-06,0.00328448031853288,-3.35184371780307e-06,0.393814303429449,-5.07665446746871
12.6069999999985,1.2478392817108,1.24999531210903,1.25349181823857,1.25000334849355,0.00597762967518652,4.68789096922808e-06,0.00320920753648914,-3.34849354944863e-06,0.21276021849685,-5.25520365620647
12.6079999999985,1.24784525934048,1.24999531679458,1.25349502744611,1.25000334514673,0.00598433317012357,4.68320542142322e-06,0.00309924554925843,-3.34514672958801e-06,0.213927931015837,-5.25020205920907
12.6089999999985,1.24785124367365,1.24999532147544,1.25349812669166,1.25000334180325,0.00599044470610034,4.67852455682417e-06,0.00299085732449219,-3.34180325487441e-06,0.396747292463425,-5.06361959871398
12.6099999999985,1.24785723411836,1.24999532615163,1.25350111754898,1.25000333846312,0.00599499483847239,4.67384837075007e-06,0.00291969970804764,-3.33846312196433e-06,0.69126347414375,-4.76678379541391
12.6109999999984,1.24786322911319,1.24999533082314,1.25350403724869,1.25000333512633,0.00599760662760755,4.66917685852472e-06,0.00290720375228939,-3.33512632751766e-06,0.984857334789888,-4.47313508002171
12.6119999999984,1.24786922671982,1.24999533548998,1.25350694445244,1.25000333179287,0.00599863960282648,4.66451001547663e-06,0.00295238881749612,-3.33179286819759e-06,1.16526210570558,-4.294896404687
12.6129999999984,1.24787522535942,1.24999534015216,1.25350989684126,1.25000332846274,0.0059990524217999,4.65984783693894e-06,0.003032237176159,-3.32846274067067e-06,1.16344548146165,-4.30020788975863
12.6139999999984,1.24788122441185,1.24999534480968,1.25351292907844,1.25000332513594,0.00600003668585097,4.65519031824947e-06,0.00311048603295012,-3.32513594160677e-06,0.979977614959853,-4.48709961388825
12.6149999999984,1.24788722444853,1.24999534946255,1.25351603956447,1.25000332181247,0.00600256178143789,4.65053745475072e-06,0.00315147870735557,-3.32181246767908e-06,0.684813338971667,-4.78424405697488
12.6159999999984,1.24789322701031,1.24999535411076,1.25351919104318,1.25000331849232,0.00600700460533595,4.6458892417898e-06,0.00313378429544699,-3.31849231556414e-06,0.39057179793476,-5.07820078827692
12.6169999999984,1.24789923401492,1.24999535875433,1.25352232482747,1.25000331517548,0.00601300560827451,4.64124567471851e-06,0.00305838356052666,-3.31517548194179e-06,0.209519762381391,-5.25674685468766
12.6179999999984,1.24790524702053,1.24999536339325,1.25352538321103,1.25000331186196,0.00601960614080798,4.63660674889329e-06,0.00294829432363708,-3.3118619634952e-06,0.210689537960665,-5.25174213372079
12.6189999999984,1.24791126662667,1.24999536802754,1.25352833150536,1.25000330855176,0.00602561463225746,4.63197245967519e-06,0.00283977945030045,-3.30855175691085e-06,0.393510970609412,-5.06515654376913
12.6199999999984,1.2479172922413,1.2499953726572,1.25353117128481,1.25000330524486,0.00603006172840179,4.62734280242995e-06,0.00276849569046364,-3.30524485887853e-06,0.688029226329073,-4.76831760188858
12.6209999999984,1.24792332230303,1.24999537728223,1.2535339397805,1.25000330194127,0.00603257054126639,4.62271777252789e-06,0.00275587404341808,-3.30194126609135e-06,0.981625160759624,-4.47466573681019
12.6219999999984,1.24792935487357,1.24999538190263,1.25353669565454,1.25000329864098,0.00603350059390691,4.61809736534399e-06,0.00280093387915329,-3.29864097524571e-06,1.16203200551286,-4.29642390103701
12.6229999999984,1.24793538837416,1.24999538651842,1.25353949658842,1.25000329534398,0.00603381048286791,4.61348157625784e-06,0.00288065753853832,-3.29534398304132e-06,1.16021745869692,-4.30173221747702
12.6239999999984,1.24794142218465,1.2499953911296,1.25354237724596,1.25000329205029,0.00603469171738462,4.60887040065365e-06,0.00295878232689326,-3.29205028618118e-06,0.976751678573939,-4.48862076859085
12.6249999999984,1.24794745687636,1.24999539573617,1.25354533602828,1.25000328875988,0.00603711359630337,4.60426383392025e-06,0.00299965165820666,-3.28875988137161e-06,0.681589503071334,-4.78576203783386
12.6259999999984,1.24795349398996,1.24999540033813,1.25354833567994,1.25000328547277,0.00604145296664005,4.59966187145106e-06,0.0029818346812263,-3.28547276532219e-06,0.387350079616128,-5.07971559643096
12.6269999999984,1.24795953544293,1.24999540493549,1.25355131751462,1.25000328218893,0.00604735028585963,4.59506450864413e-06,0.00290631215068954,-3.28218893474581e-06,0.206300178428988,-5.25825849093621
12.6279999999984,1.24796558279321,1.24999540952826,1.25355422382677,1.25000327890839,0.00605384696471231,4.59047174090209e-06,0.00279610182190553,-3.27890838635864e-06,0.207472101665555,-5.25325059641704
12.6289999999984,1.24797163664018,1.24999541411644,1.2535570199286,1.25000327563112,0.00605975152284159,4.58588356363218e-06,0.00268746646325669,-3.27563111688013e-06,0.390295690042151,-5.06666182754934
12.6299999999984,1.2479776963917,1.24999541870003,1.25355970739506,1.25000327235712,0.00606409469192079,4.58129997224621e-06,0.00261606273361059,-3.272357123033e-06,0.684816104483946,-4.76981969798738
12.6309999999984,1.24798376048639,1.24999542327904,1.25356232345779,1.2500032690864,0.00606649963293503,4.57672096216059e-06,0.00260332158197734,-3.26908640154328e-06,0.978414197732797,-4.47616463454512
12.6319999999984,1.24798982698603,1.24999542785347,1.25356492677937,1.25000326581895,0.00606732586284046,4.57214652879632e-06,0.00264826238774931,-3.26581894914023e-06,1.15882320169537,-4.29791959007022
12.6329999999984,1.24799589431189,1.24999543242333,1.25356757504176,1.25000326255476,0.0060675319200276,4.56757666757895e-06,0.00272786755686092,-3.26255476255639e-06,1.15701081780453,-4.30322468996269
12.6339999999984,1.24800196184381,1.24999543698863,1.25357030290932,1.25000325929384,0.00606830922629469,4.56301137393864e-06,0.00280587449020273,-3.2592938385276e-06,0.973547209458009,-4.49011002024193
12.6349999999984,1.24800803015303,1.24999544154936,1.25357310878381,1.25000325603617,0.00607062699742752,4.55845064331008e-06,0.00284662669137598,-3.25603617379291e-06,0.678387219467804,-4.78724806774337
12.6359999999984,1.24801410078003,1.24999544610553,1.2535759554105,1.25000325278177,0.00607486203339771,4.55389447113254e-06,0.00282869335894843,-3.25278176509467e-06,0.384149998078103,-5.08119840556386
12.6369999999984,1.24802017564207,1.24999545065715,1.25357878410386,1.25000324953061,0.00608065479824479,4.54934285284985e-06,0.0027530552393558,-3.24953060917847e-06,0.203102315188001,-5.25973807994834
12.6379999999984,1.24802625629686,1.24999545520422,1.2535815371591,1.2500032462827,0.00608704675993587,4.5447957839104e-06,0.00264273002544957,-3.24628270279314e-06,0.204276469680978,-5.25472696358363
12.6389999999984,1.24803234334362,1.24999545974674,1.25358417988913,1.25000324303804,0.0060928465237736,4.5402532597671e-06,0.00253398039351914,-3.24303804269079e-06,0.387102297258671,-5.06813496769577
12.6399999999984,1.24803843619015,1.24999546428472,1.25358671386952,1.25000323979663,0.00609708490276275,4.53571527587745e-06,0.00246246291620788,-3.23979662562675e-06,0.681624954088152,-4.77128960266537
12.6409999999984,1.24804453327505,1.24999546881817,1.25358917633243,1.25000323655845,0.00609938510412812,4.53118182770345e-06,0.00244960849506786,-3.23655844835961e-06,0.975225290152552,-4.47763129351705
12.6419999999984,1.24805063266015,1.24999547334709,1.25359162594093,1.25000323332351,0.00610010663889424,4.52665291071165e-06,0.00249443651857924,-3.23332350765118e-06,1.15563653762904,-4.2993829934638
12.6429999999984,1.24805673276679,1.24999547787148,1.25359412037745,1.2500032300918,0.00610020799029683,4.52212852037315e-06,0.00257392945439015,-3.23009180026653e-06,1.15382640115407,-4.30468483020015
12.6439999999984,1.24806283297478,1.24999548239135,1.2535966943069,1.25000322686332,0.0061008804973816,4.51760865216354e-06,0.00265182479386327,-3.22686332297395e-06,0.970365048954259,-4.49156689316078
12.6449999999984,1.24806893385528,1.2499954869067,1.2535993461317,1.25000322363807,0.00610309329746151,4.51309330156295e-06,0.00269246612527864,-3.22363807254497e-06,0.675207328466795,-4.78870167236599
12.6459999999984,1.24807503694858,1.24999549141754,1.25360203859782,1.25000322041605,0.00610722314619972,4.50858246405605e-06,0.00267442269414449,-3.22041604575432e-06,0.380972392568045,-5.08264874269578
12.6469999999984,1.24808114417172,1.24999549592386,1.25360471302052,1.25000321719724,0.00611291051404643,4.50407613513199e-06,0.00259867523885884,-3.21719723937999e-06,0.199927010867812,-5.26118515007094
12.6479999999984,1.24808725708224,1.24999550042569,1.25360731169576,1.25000321398165,0.00611919692318191,4.49957431028443e-06,0.00248824139312417,-3.21398165020317e-06,0.201103479137069,-5.25617076493344
12.6489999999984,1.24809337627916,1.24999550492301,1.25360979993715,1.25000321076927,0.00612489105986905,4.49507698501156e-06,0.00237938374621442,-3.21076927500826e-06,0.383931628346813,-5.06957549524808
12.6499999999984,1.24809950117022,1.24999550941585,1.25361217932089,1.25000320756011,0.00612902381384618,4.49058415481606e-06,0.00230775878944871,-3.2075601105829e-06,0.678456610144923,-4.77272684833845
12.6509999999984,1.24810563019404,1.24999551390418,1.25361448707968,1.25000320435415,0.0061312184358392,4.48609581520508e-06,0.00229479737975447,-3.20435415371791e-06,0.972059271957427,-4.47906524750433
12.6519999999984,1.24811176141247,1.24999551838804,1.25361678187706,1.2500032011514,0.0061318344311115,4.48161196169029e-06,0.00233951891438413,-3.20115140120735e-06,1.15247284621145,-4.30081364632557
12.6529999999984,1.2481178932469,1.24999552286741,1.25361912139598,1.25000319795185,0.00613183023076442,4.47713258978783e-06,0.00241890591933121,-3.19795184984845e-06,1.15066504058264,-4.30611217466137
12.6539999999984,1.24812402507713,1.2499955273423,1.2536215403019,1.2500031947555,0.0061323970958128,4.47265769501834e-06,0.00249669597128556,-3.19475549644167e-06,0.967206027828437,-4.49299092519297
12.6549999999984,1.24813015747423,1.24999553181273,1.25362403699787,1.25000319156234,0.00613450408971778,4.46818727290691e-06,0.00253723273823485,-3.19156233779065e-06,0.672050659744538,-4.79012239092929
12.6559999999984,1.24813629197832,1.24999553627868,1.25362657423061,1.25000318837237,0.00613852792658795,4.46372131898313e-06,0.00251908550972761,-3.18837237070224e-06,0.377818091697286,-5.08406614840344
12.6569999999984,1.24814243050625,1.24999554074017,1.25362909331612,1.25000318518559,0.0061441090831172,4.45925982878104e-06,0.00244323501639806,-3.18518559198646e-06,0.196775093002271,-5.26259924323721
12.6579999999984,1.24814857461533,1.2499955451972,1.25363153655113,1.250003182002,0.00615028913267242,4.45480279783915e-06,0.00233269883613167,-3.18200199845654e-06,0.197953956468048,-5.25758154378189
12.6589999999984,1.24815472490446,1.24999554964978,1.25363386924997,1.25000317882159,0.0061558768377449,4.45035022170044e-06,0.00222373947629516,-3.17882158692888e-06,0.380784508637416,-5.07098295489875
12.6599999999984,1.2481608807813,1.2499955540979,1.25363609298945,1.25000317564435,0.00615990316017485,4.44590209591231e-06,0.0021520133518203,-3.17564435422308e-06,0.675311896928101,-4.77413098102572
12.6609999999984,1.24816704068446,1.24999555854158,1.2536382450028,1.2500031724703,0.00616199139143098,4.44145841602665e-06,0.00213895127787384,-3.17247029716189e-06,0.968916966321655,-4.48046604390772
12.6619999999984,1.24817320267585,1.24999556298082,1.25364038395408,1.25000316929941,0.00616250103119002,4.43701917759977e-06,0.00218357266014988,-3.16929941257127e-06,1.14933294954465,-4.30221109741469
12.6629999999984,1.24817936517688,1.24999556741562,1.25364256752674,1.2500031661317,0.00616239046146136,4.43258437619245e-06,0.00226286007959957,-3.16613169728032e-06,1.14752755707995,-4.30750627351038
12.6639999999984,1.24818552756734,1.24999557184599,1.25364483038681,1.25000316296715,0.00616285086998466,4.42815400736987e-06,0.00234055119304968,-3.16296714812133e-06,0.964070965977548,-4.49438166787772
12.6649999999984,1.24819169041821,1.24999557627193,1.25364717093801,1.25000315980576,0.00616485125102018,4.42372806670166e-06,0.002380989743198,-3.15980576192976e-06,0.668918032116427,-4.79150977633274
12.6659999999984,1.24819785526946,1.24999558069345,1.25364955192775,1.25000315664754,0.00616876827989347,4.41930654976189e-06,0.00236274506071738,-3.15664753554421e-06,0.374687913176399,-5.08545017696855
12.6669999999984,1.24820402403774,1.24999558511055,1.25365191467281,1.25000315349247,0.00617424243937345,4.41488945212904e-06,0.00228679786875026,-3.15349246580646e-06,0.193647378177383,-5.26397991512148
12.6679999999984,1.24821019828018,1.24999558952323,1.25365420147068,1.25000315034055,0.00618031535096493,4.41047676938601e-06,0.0021761656927191,-3.15034054956143e-06,0.194828717159262,-5.25895885716618
12.6689999999984,1.24821637859553,1.2499955939315,1.25365637763637,1.25000314719178,0.00618579584862294,4.40606849712011e-06,0.00206711096323259,-3.14719178365722e-06,0.377661752509002,-5.0723569050585
12.6699999999984,1.24822256439138,1.24999559833537,1.25365844474734,1.25000314404616,0.00618971496162816,4.40166463092308e-06,0.00199529002380193,-3.14404616494506e-06,0.672191627678596,-4.77550156054745
12.6709999999984,1.24822875410634,1.24999560273483,1.25366044003736,1.25000314090369,0.00619169601941712,4.39726516639105e-06,0.00198213365070788,-3.14090369027932e-06,0.965799185382806,-4.48183324391984
12.6719999999984,1.24823494580236,1.2499956071299,1.25366242217101,1.25000313776436,0.00619209851625552,4.39287009912455e-06,0.00202666125776118,-3.13776435651754e-06,1.14621765861974,-4.30357490934854
12.6729999999984,1.24824113790088,1.24999561152058,1.25366444883227,1.25000313462816,0.00619188078812522,4.38847942472852e-06,0.00210585547744908,-3.13462816052037e-06,1.14441476054097,-4.30886669072943
12.6739999999984,1.24824732978167,1.24999561590686,1.25366655468775,1.2500031314951,0.00619223395427559,4.38409313881227e-06,0.00218345404152501,-3.13149509915162e-06,0.960960672178703,-4.4957386865888
12.6749999999984,1.24825352201562,1.24999562028876,1.25366873814179,1.25000312836517,0.00619412694444745,4.37971123698953e-06,0.00222380076236178,-3.12836516927824e-06,0.665810253219002,-4.79286339536622
12.6759999999984,1.24825971614257,1.24999562466629,1.25367096194255,1.25000312523837,0.00619793639797249,4.37533371487839e-06,0.00220546500881733,-3.12523836777028e-06,0.371582663502143,-5.0868003965834
12.6769999999984,1.24826591407897,1.24999562903943,1.25367316740756,1.25000312211469,0.00620330280352233,4.37096056810134e-06,0.00212942749682118,-3.12211469150095e-06,0.190544671764566,-5.26532673530314
12.6779999999984,1.24827211738177,1.24999563340821,1.25367529683506,1.25000311899414,0.00620926782767121,4.36659179228521e-06,0.00201870570271126,-3.11899413734658e-06,0.191728565439456,-5.26030227606166
12.6789999999984,1.2482783266496,1.24999563777262,1.25367731554076,1.2500031158767,0.00621464037104215,4.36222738306124e-06,0.00190956198551912,-3.1158767021866e-06,0.374564163049175,-5.07369691809143
12.6799999999984,1.24828454128997,1.24999564213266,1.25367922510274,1.25000311276238,0.0062184515256654,4.35786733606502e-06,0.00183765262233508,-3.11276238290358e-06,0.669096604337601,-4.77683816067012
12.6809999999984,1.24829075974149,1.24999564648835,1.25368106275537,1.25000310965118,0.00622032465615521,4.35351164693649e-06,0.00182440835344202,-3.10965117638321e-06,0.962706729936826,-4.48316642271268
12.6819999999984,1.24829698006615,1.24999565083969,1.25368288716372,1.25000310654308,0.00622061925154427,4.34916031131998e-06,0.00186884860043884,-3.10654307951427e-06,1.14312777310525,-4.30490465868659
12.6829999999984,1.2483032006854,1.24999565518668,1.25368475601232,1.25000310343809,0.00622029360487034,4.34481332486414e-06,0.00194795604391024,-3.10343808918867e-06,1.14132744946765,-4.31019300431189
12.6839999999984,1.24830942097901,1.24999565952932,1.25368670396836,1.2500031003362,0.00622053877170765,4.34047068322198e-06,0.00202546848528469,-3.10033620230142e-06,0.957875943788197,-4.49706156073095
12.6849999999984,1.24831564151778,1.24999566386762,1.25368872943685,1.25000309723742,0.00622232362198654,4.33613238205087e-06,0.00206572980154987,-3.09723741575062e-06,0.662728119262919,-4.79418282883413
12.6859999999984,1.2483218638414,1.24999566820158,1.25369079516665,1.25000309414173,0.00622602476184816,4.33179841701251e-06,0.00204730939679693,-3.09414172643751e-06,0.368503137739043,-5.08811638945293
12.6869999999984,1.24832808986616,1.24999567253122,1.25369284247605,1.25000309104913,0.00623128268569292,4.32746878377292e-06,0.00197118798002314,-3.09104913126637e-06,0.187467767657949,-5.2666392873989
12.6879999999984,1.24833432114885,1.24999567685652,1.25369481366403,1.25000308795963,0.00623713910207576,4.32314347800248e-06,0.00186038298188021,-3.08795962714463e-06,0.188654294034527,-5.26161138549346
12.6889999999984,1.24834055828795,1.2499956811775,1.25369667404701,1.25000308487321,0.00624240297346385,4.31882249537587e-06,0.00175115669503438,-3.08487321098277e-06,0.371492531795701,-5.07500258046359
12.6899999999984,1.24834680069092,1.24999568549417,1.25369842520371,1.25000308178988,0.00624610544992147,4.31450583157212e-06,0.00167916533517488,-3.08178987969437e-06,0.666027617288488,-4.77814036925281
12.6909999999984,1.24835304679637,1.24999568980652,1.25370010436904,1.25000307870963,0.0062478699284328,4.31019348227456e-06,0.00166583960950272,-3.07870963019612e-06,0.959640389188527,-4.48446516957132
12.6919999999984,1.2483592946663,1.24999569411456,1.25370177020865,1.25000307563246,0.0062480558929788,4.30588544317085e-06,0.00171019894706646,-3.07563245940775e-06,1.14006408101977,-4.30619993615153
12.6929999999984,1.24836554272219,1.24999569841829,1.2537034804076,1.25000307255836,0.00624762159675507,4.30158170995293e-06,0.00178922607308729,-3.07255836425209e-06,1.13826641072083,-4.31148480638853
12.6939999999984,1.24837179034379,1.24999570271772,1.25370526963367,1.25000306948734,0.00624775803650268,4.29728227831709e-06,0.001866658853394,-3.06948734165506e-06,0.954817566477294,-4.49834988387565
12.6949999999984,1.24837803810183,1.24999570701286,1.25370713629252,1.25000306641939,0.00624943402707646,4.29298714396388e-06,0.00190684122449497,-3.06641938854563e-06,0.659672414755033,-4.79546767171662
12.6959999999984,1.24838428753585,1.2499957113037,1.25370904313375,1.2500030633545,0.00625302614424409,4.28869630259817e-06,0.00188834262275434,-3.06335450185583e-06,0.365450119193228,-5.08939775199583
12.6969999999984,1.248390540562,1.24999571559025,1.25371093147637,1.25000306029268,0.00625817488795844,4.28440974992912e-06,0.00181214375051503,-3.0602926785208e-06,0.184417447968652,-5.26791716926471
12.6979999999984,1.24839679873689,1.24999571987252,1.25371274362012,1.25000305723392,0.00626392200564987,4.28012748167018e-06,0.00170126199615907,-3.0572339154787e-06,0.185606683875678,-5.26288578473175
12.6989999999984,1.24840306265889,1.24999572415051,1.25371444488212,1.25000305417821,0.00626907651677862,4.27584949353907e-06,0.00159195959123285,-3.05417820967077e-06,0.368447638488561,-5.07627349286018
12.6999999999984,1.24840933173541,1.24999572842422,1.25371603684171,1.25000305112556,0.00627266962470115,4.27157578125782e-06,0.00151989269507237,-3.0511255580413e-06,0.662985445048256,-4.77940778844646
12.7009999999984,1.24841560440503,1.24999573269366,1.2537175567344,1.25000304807596,0.00627432475595276,4.2673063405527e-06,0.00150649198471472,-3.04807595753765e-06,0.956600940469299,-4.48572908806335
12.7019999999984,1.24842187872979,1.24999573695883,1.25371906322639,1.25000304502941,0.00627440138964361,4.26304116715428e-06,0.00155077689632905,-3.0450294051102e-06,1.13702735851752,-4.30746034672602
12.7029999999984,1.24842815313118,1.24999574121974,1.25372061400329,1.2500030419859,0.00627385774224685,4.25878025679739e-06,0.00162973019629329,-3.04198589771242e-06,1.13523241923734,-4.31274170340228
12.7039999999984,1.24843442698892,1.24999574547639,1.25372224373348,1.25000303894543,0.00627388475653839,4.2545236052211e-06,0.00170708980952517,-3.03894543230079e-06,0.951786314009965,-4.49960326386778
12.7049999999984,1.24844070087368,1.24999574972879,1.25372395082329,1.25000303590801,0.00627545119705414,4.25027120816877e-06,0.00174719972694772,-3.03590800583484e-06,0.656643912224177,-4.79671753333506
12.7059999999984,1.24844697632487,1.24999575397694,1.25372569802302,1.25000303287362,0.00627893361202119,4.24602306138801e-06,0.00172862941420687,-3.03287361527715e-06,0.362424379189153,-5.09064409497055
12.7069999999984,1.24845325525849,1.24999575822084,1.25372742665243,1.25000302984226,0.00628397250676552,4.24177916063066e-06,0.00165235956728021,-3.02984225759333e-06,0.181394482813221,-5.26915999308618
12.7079999999984,1.24845953923099,1.2499957624605,1.253729079012,1.25000302681393,0.00628960966446965,4.23753950165283e-06,0.00154140753571797,-3.02681392975202e-06,0.182586503829885,-5.26412508743548
12.7089999999984,1.24846582884066,1.24999576669592,1.25373062041953,1.25000302378863,0.00629465415671266,4.23330408021485e-06,0.00143203549520832,-3.02378862872489e-06,0.365430250791032,-5.07750927036359
